"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","pi_chrom","pi_start","pi_end","gf_chrom","gf_type","gf_start","gf_end","gf_attr","overlap","prop.sig.genes"
"76","Pocillopora_meandrina_HIv1___RNAseq.g17090.t1","GO:0042575","DNA polymerase complex",425,11,0.78,1.2e-10,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000036",83954,91693,"Pocillopora_meandrina_HIv1___Sc0000036","transcript",85135,86761,"ID=Pocillopora_meandrina_HIv1___RNAseq.g17090.t1",1627,0.0258823529411765
"77","Pocillopora_meandrina_HIv1___RNAseq.g3637.t1","GO:0042575","DNA polymerase complex",425,11,0.78,1.2e-10,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000013",7398591,7407024,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",7400426,7403107,"ID=Pocillopora_meandrina_HIv1___RNAseq.g3637.t1",2682,0.0258823529411765
"78","Pocillopora_meandrina_HIv1___RNAseq.g26952.t1","GO:0005634","nucleus",5690,15,10.39,0.02178,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000006",2573320,2586773,"Pocillopora_meandrina_HIv1___Sc0000006","transcript",2578083,2585685,"ID=Pocillopora_meandrina_HIv1___RNAseq.g26952.t1",7603,0.00263620386643234
"79","Pocillopora_meandrina_HIv1___RNAseq.g1805.t1","GO:0005634","nucleus",5690,15,10.39,0.02178,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000008",2003184,2024008,"Pocillopora_meandrina_HIv1___Sc0000008","transcript",2015777,2016166,"ID=Pocillopora_meandrina_HIv1___RNAseq.g1805.t1",390,0.00263620386643234
"80","Pocillopora_meandrina_HIv1___RNAseq.g7292.t1","GO:0042575","DNA polymerase complex",425,11,0.78,1.2e-10,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002",11007008,11012024,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",11007082,11012466,"ID=Pocillopora_meandrina_HIv1___RNAseq.g7292.t1",4943,0.0258823529411765
"81","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0019013","viral nucleocapsid",16,2,0.03,0.00038,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.125
"82","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0020002","host cell plasma membrane",14,2,0.03,0.00029,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.142857142857143
"83","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0042025","host cell nucleus",17,3,0.03,3.7e-06,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.176470588235294
"84","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0043657","host cell",15,2,0.03,0.00033,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.133333333333333
"85","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0055036","virion membrane",4,2,0.01,1.9e-05,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.5
"86","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0072494","host multivesicular body",9,2,0.02,0.00012,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.222222222222222
"87","Pocillopora_meandrina_HIv1___RNAseq.g6730.t1","GO:0005634","nucleus",5690,15,10.39,0.02178,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000002",3703340,3711345,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",3708356,3710821,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6730.t1",2466,0.00263620386643234
"88","Pocillopora_meandrina_HIv1___RNAseq.g27989.t1","GO:0005634","nucleus",5690,15,10.39,0.02178,"Cellular Components","Pocillopora_meandrina_HIv1___Sc0000006",12435230,12463480,"Pocillopora_meandrina_HIv1___Sc0000006","transcript",12445464,12446291,"ID=Pocillopora_meandrina_HIv1___RNAseq.g27989.t1",828,0.00263620386643234
"89","Pocillopora_meandrina_HIv1___RNAseq.g11357.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016",2060004,2091011,"Pocillopora_meandrina_HIv1___Sc0000016","transcript",2077748,2083900,"ID=Pocillopora_meandrina_HIv1___RNAseq.g11357.t1",6153,0.0231660231660232
"90","Pocillopora_meandrina_HIv1___RNAseq.g16335.t1a","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",15451019,15455992,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",15454364,15455513,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16335.t1a",1150,0.0231660231660232
"91","Pocillopora_meandrina_HIv1___RNAseq.g19581.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000001",10531132,10536982,"Pocillopora_meandrina_HIv1___Sc0000001","transcript",10535065,10536702,"ID=Pocillopora_meandrina_HIv1___RNAseq.g19581.t1",1638,0.0061938680706101
"92","Pocillopora_meandrina_HIv1___RNAseq.g19581.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000001",10531132,10536982,"Pocillopora_meandrina_HIv1___Sc0000001","transcript",10535065,10536702,"ID=Pocillopora_meandrina_HIv1___RNAseq.g19581.t1",1638,0.0113085621970921
"93","Pocillopora_meandrina_HIv1___RNAseq.g25079.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000004",13615030,13624862,"Pocillopora_meandrina_HIv1___Sc0000004","transcript",13615770,13616777,"ID=Pocillopora_meandrina_HIv1___RNAseq.g25079.t1",1008,0.0061938680706101
"94","Pocillopora_meandrina_HIv1___RNAseq.g25079.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000004",13615030,13624862,"Pocillopora_meandrina_HIv1___Sc0000004","transcript",13615770,13616777,"ID=Pocillopora_meandrina_HIv1___RNAseq.g25079.t1",1008,0.0113085621970921
"95","Pocillopora_meandrina_HIv1___RNAseq.g16075.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",11421003,11433320,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",11422530,11426450,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16075.t1",3921,0.00535395597858418
"96","Pocillopora_meandrina_HIv1___RNAseq.g16075.t1","GO:0003887","DNA-directed DNA polymerase activity",128,4,0.27,0.00016,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",11421003,11433320,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",11422530,11426450,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16075.t1",3921,0.03125
"97","Pocillopora_meandrina_HIv1___RNAseq.g16075.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",11421003,11433320,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",11422530,11426450,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16075.t1",3921,0.0231660231660232
"98","Pocillopora_meandrina_HIv1___RNAseq.g16075.t1","GO:0004190","aspartic-type endopeptidase activity",308,5,0.66,0.00047,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",11421003,11433320,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",11422530,11426450,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16075.t1",3921,0.0162337662337662
"99","Pocillopora_meandrina_HIv1___RNAseq.g16075.t1","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",11421003,11433320,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",11422530,11426450,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16075.t1",3921,0.0170454545454545
"100","Pocillopora_meandrina_HIv1___TS.g18528.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000043",1687373,1694015,"Pocillopora_meandrina_HIv1___Sc0000043","transcript",1688357,1694669,"ID=Pocillopora_meandrina_HIv1___TS.g18528.t1",5659,0.0061938680706101
"101","Pocillopora_meandrina_HIv1___TS.g18528.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000043",1687373,1694015,"Pocillopora_meandrina_HIv1___Sc0000043","transcript",1688357,1694669,"ID=Pocillopora_meandrina_HIv1___TS.g18528.t1",5659,0.0231660231660232
"102","Pocillopora_meandrina_HIv1___TS.g18528.t1","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000043",1687373,1694015,"Pocillopora_meandrina_HIv1___Sc0000043","transcript",1688357,1694669,"ID=Pocillopora_meandrina_HIv1___TS.g18528.t1",5659,0.0170454545454545
"103","Pocillopora_meandrina_HIv1___TS.g18528.t1","GO:0008233","peptidase activity",1104,8,2.37,0.01618,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000043",1687373,1694015,"Pocillopora_meandrina_HIv1___Sc0000043","transcript",1688357,1694669,"ID=Pocillopora_meandrina_HIv1___TS.g18528.t1",5659,0.0072463768115942
"104","Pocillopora_meandrina_HIv1___TS.g24875.t1a","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000007",13093921,13099854,"Pocillopora_meandrina_HIv1___Sc0000007","transcript",13095063,13097222,"ID=Pocillopora_meandrina_HIv1___TS.g24875.t1a",2160,0.0061938680706101
"105","Pocillopora_meandrina_HIv1___TS.g24875.t1a","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000007",13093921,13099854,"Pocillopora_meandrina_HIv1___Sc0000007","transcript",13095063,13097222,"ID=Pocillopora_meandrina_HIv1___TS.g24875.t1a",2160,0.0113085621970921
"106","Pocillopora_meandrina_HIv1___TS.g13639.t1a","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021",6212021,6231942,"Pocillopora_meandrina_HIv1___Sc0000021","transcript",6213366,6214802,"ID=Pocillopora_meandrina_HIv1___TS.g13639.t1a",1437,0.0231660231660232
"107","Pocillopora_meandrina_HIv1___TS.g13639.t1b","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000021",6212021,6231942,"Pocillopora_meandrina_HIv1___Sc0000021","transcript",6215380,6216850,"ID=Pocillopora_meandrina_HIv1___TS.g13639.t1b",1471,0.0170454545454545
"108","Pocillopora_meandrina_HIv1___RNAseq.g18201.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000019",3826011,3853992,"Pocillopora_meandrina_HIv1___Sc0000019","transcript",3830307,3833256,"ID=Pocillopora_meandrina_HIv1___RNAseq.g18201.t1",2950,0.0113085621970921
"109","Pocillopora_meandrina_HIv1___RNAseq.g13147.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000010",2497140,2503741,"Pocillopora_meandrina_HIv1___Sc0000010","transcript",2497342,2500887,"ID=Pocillopora_meandrina_HIv1___RNAseq.g13147.t1",3546,0.0061938680706101
"110","Pocillopora_meandrina_HIv1___RNAseq.g13147.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000010",2497140,2503741,"Pocillopora_meandrina_HIv1___Sc0000010","transcript",2497342,2500887,"ID=Pocillopora_meandrina_HIv1___RNAseq.g13147.t1",3546,0.0231660231660232
"111","Pocillopora_meandrina_HIv1___RNAseq.g13147.t1","GO:0004190","aspartic-type endopeptidase activity",308,5,0.66,0.00047,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000010",2497140,2503741,"Pocillopora_meandrina_HIv1___Sc0000010","transcript",2497342,2500887,"ID=Pocillopora_meandrina_HIv1___RNAseq.g13147.t1",3546,0.0162337662337662
"112","Pocillopora_meandrina_HIv1___RNAseq.g13147.t1","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000010",2497140,2503741,"Pocillopora_meandrina_HIv1___Sc0000010","transcript",2497342,2500887,"ID=Pocillopora_meandrina_HIv1___RNAseq.g13147.t1",3546,0.0170454545454545
"113","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",6079035,6084410,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",6080130,6083971,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6919.t1",3842,0.00535395597858418
"114","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0003887","DNA-directed DNA polymerase activity",128,4,0.27,0.00016,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",6079035,6084410,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",6080130,6083971,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6919.t1",3842,0.03125
"115","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",6079035,6084410,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",6080130,6083971,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6919.t1",3842,0.0231660231660232
"116","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0004190","aspartic-type endopeptidase activity",308,5,0.66,0.00047,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",6079035,6084410,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",6080130,6083971,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6919.t1",3842,0.0162337662337662
"117","Pocillopora_meandrina_HIv1___RNAseq.g6919.t1","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",6079035,6084410,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",6080130,6083971,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6919.t1",3842,0.0170454545454545
"118","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.00535395597858418
"119","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0003887","DNA-directed DNA polymerase activity",128,4,0.27,0.00016,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.03125
"120","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.0231660231660232
"121","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0004190","aspartic-type endopeptidase activity",308,5,0.66,0.00047,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.0162337662337662
"122","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0004523","RNA-DNA hybrid ribonuclease activity",70,2,0.15,0.00984,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.0285714285714286
"123","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0004533","exoribonuclease H activity",3,2,0.01,1.3e-05,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.666666666666667
"124","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.0113085621970921
"125","Pocillopora_meandrina_HIv1___TS.g9756.t1","GO:0035613","RNA stem-loop binding",20,2,0.04,0.00083,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",6787577,6795010,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",6789451,6792289,"ID=Pocillopora_meandrina_HIv1___TS.g9756.t1",2839,0.1
"126","Pocillopora_meandrina_HIv1___RNAseq.g1806.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008",2003184,2024008,"Pocillopora_meandrina_HIv1___Sc0000008","transcript",2019737,2031383,"ID=Pocillopora_meandrina_HIv1___RNAseq.g1806.t1",4272,0.00535395597858418
"127","Pocillopora_meandrina_HIv1___RNAseq.g1806.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008",2003184,2024008,"Pocillopora_meandrina_HIv1___Sc0000008","transcript",2019737,2031383,"ID=Pocillopora_meandrina_HIv1___RNAseq.g1806.t1",4272,0.0113085621970921
"128","Pocillopora_meandrina_HIv1___RNAseq.g6728.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",3703340,3711345,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",3701305,3704736,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6728.t1",1397,0.0061938680706101
"129","Pocillopora_meandrina_HIv1___RNAseq.g6728.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",3703340,3711345,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",3701305,3704736,"ID=Pocillopora_meandrina_HIv1___RNAseq.g6728.t1",1397,0.0113085621970921
"130","Pocillopora_meandrina_HIv1___RNAseq.g16257.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",14080011,14086151,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",14080018,14085812,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16257.t1",5795,0.0061938680706101
"131","Pocillopora_meandrina_HIv1___RNAseq.g16257.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",14080011,14086151,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",14080018,14085812,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16257.t1",5795,0.0231660231660232
"132","Pocillopora_meandrina_HIv1___RNAseq.g16257.t1","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",14080011,14086151,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",14080018,14085812,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16257.t1",5795,0.0170454545454545
"133","Pocillopora_meandrina_HIv1___RNAseq.g16257.t1","GO:0008233","peptidase activity",1104,8,2.37,0.01618,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003",14080011,14086151,"Pocillopora_meandrina_HIv1___Sc0000003","transcript",14080018,14085812,"ID=Pocillopora_meandrina_HIv1___RNAseq.g16257.t1",5795,0.0072463768115942
"134","Pocillopora_meandrina_HIv1___TS.g21317.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000019",5483017,5501965,"Pocillopora_meandrina_HIv1___Sc0000019","transcript",5491736,5493919,"ID=Pocillopora_meandrina_HIv1___TS.g21317.t1",2184,0.0061938680706101
"135","Pocillopora_meandrina_HIv1___TS.g21317.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000019",5483017,5501965,"Pocillopora_meandrina_HIv1___Sc0000019","transcript",5491736,5493919,"ID=Pocillopora_meandrina_HIv1___TS.g21317.t1",2184,0.0113085621970921
"136","Pocillopora_meandrina_HIv1___RNAseq.g19233.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000001",7491180,7496937,"Pocillopora_meandrina_HIv1___Sc0000001","transcript",7494081,7495580,"ID=Pocillopora_meandrina_HIv1___RNAseq.g19233.t1",1500,0.00535395597858418
"137","Pocillopora_meandrina_HIv1___RNAseq.g19233.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000001",7491180,7496937,"Pocillopora_meandrina_HIv1___Sc0000001","transcript",7494081,7495580,"ID=Pocillopora_meandrina_HIv1___RNAseq.g19233.t1",1500,0.0113085621970921
"138","Pocillopora_meandrina_HIv1___RNAseq.g17090.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000036",83954,91693,"Pocillopora_meandrina_HIv1___Sc0000036","transcript",85135,86761,"ID=Pocillopora_meandrina_HIv1___RNAseq.g17090.t1",1627,0.0061938680706101
"139","Pocillopora_meandrina_HIv1___RNAseq.g17090.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000036",83954,91693,"Pocillopora_meandrina_HIv1___Sc0000036","transcript",85135,86761,"ID=Pocillopora_meandrina_HIv1___RNAseq.g17090.t1",1627,0.0231660231660232
"140","Pocillopora_meandrina_HIv1___RNAseq.g17090.t1","GO:0004519","endonuclease activity",528,9,1.13,4.5e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000036",83954,91693,"Pocillopora_meandrina_HIv1___Sc0000036","transcript",85135,86761,"ID=Pocillopora_meandrina_HIv1___RNAseq.g17090.t1",1627,0.0170454545454545
"141","Pocillopora_meandrina_HIv1___RNAseq.g17090.t1","GO:0008233","peptidase activity",1104,8,2.37,0.01618,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000036",83954,91693,"Pocillopora_meandrina_HIv1___Sc0000036","transcript",85135,86761,"ID=Pocillopora_meandrina_HIv1___RNAseq.g17090.t1",1627,0.0072463768115942
"142","Pocillopora_meandrina_HIv1___RNAseq.g11328.t1","GO:0003964","RNA-directed DNA polymerase activity",518,12,1.11,3.7e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016",1978089,1997910,"Pocillopora_meandrina_HIv1___Sc0000016","transcript",1977108,1978436,"ID=Pocillopora_meandrina_HIv1___RNAseq.g11328.t1",348,0.0231660231660232
"143","Pocillopora_meandrina_HIv1___RNAseq.g3637.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",7398591,7407024,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",7400426,7403107,"ID=Pocillopora_meandrina_HIv1___RNAseq.g3637.t1",2682,0.0061938680706101
"144","Pocillopora_meandrina_HIv1___RNAseq.g3637.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000013",7398591,7407024,"Pocillopora_meandrina_HIv1___Sc0000013","transcript",7400426,7403107,"ID=Pocillopora_meandrina_HIv1___RNAseq.g3637.t1",2682,0.0113085621970921
"145","Pocillopora_meandrina_HIv1___RNAseq.g1805.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008",2003184,2024008,"Pocillopora_meandrina_HIv1___Sc0000008","transcript",2015777,2016166,"ID=Pocillopora_meandrina_HIv1___RNAseq.g1805.t1",390,0.00535395597858418
"146","Pocillopora_meandrina_HIv1___RNAseq.g7292.t1","GO:0003676","nucleic acid binding",3229,20,6.92,6.3e-10,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",11007008,11012024,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",11007082,11012466,"ID=Pocillopora_meandrina_HIv1___RNAseq.g7292.t1",4943,0.0061938680706101
"147","Pocillopora_meandrina_HIv1___RNAseq.g7292.t1","GO:0008270","zinc ion binding",1238,14,2.65,9.1e-08,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002",11007008,11012024,"Pocillopora_meandrina_HIv1___Sc0000002","transcript",11007082,11012466,"ID=Pocillopora_meandrina_HIv1___RNAseq.g7292.t1",4943,0.0113085621970921
"148","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0003677","DNA binding",1681,9,3.6,0.01739,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.00535395597858418
"149","Pocillopora_meandrina_HIv1___RNAseq.g21904.t1","GO:0003887","DNA-directed DNA polymerase activity",128,4,0.27,0.00016,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000",10376955,10381586,"Pocillopora_meandrina_HIv1___Sc0000000","transcript",10377338,10381414,"ID=Pocillopora_meandrina_HIv1___RNAseq.g21904.t1",4077,0.03125
