readfile	mapping_type	read_length	count
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	P	>24	3850610
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	R	<21	120795
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	R	21	174639
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	R	22	67943
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	R	23	57473
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	R	24	128678
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	R	>24	1237973
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	H	<21	19698
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	H	21	5856
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	H	22	5297
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	H	23	8168
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	H	24	5607
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	H	>24	108934
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	N	<21	112749
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	N	21	56702
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	N	22	101848
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	N	23	119554
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	N	24	159909
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_1.bam	N	>24	5520663
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	U	<21	224596
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	U	21	157796
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	U	22	315885
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	U	23	96104
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	U	24	43108
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	U	>24	1302519
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	P	<21	388380
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	P	21	164068
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	P	22	103042
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	P	23	145805
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	P	24	73895
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	P	>24	3840628
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	R	<21	119384
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	R	21	172354
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	R	22	66805
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	R	23	55585
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	R	24	125958
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	R	>24	1118052
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	H	<21	19244
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	H	21	5803
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	H	22	5244
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	H	23	8124
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	H	24	5561
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	H	>24	128661
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	N	<21	112571
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	N	21	56837
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	N	22	101150
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	N	23	119847
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	N	24	156608
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-50-S1-TP2.flexbar_trim.25bp_2.bam	N	>24	5625198
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	U	<21	258456
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	U	21	629662
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	U	22	352506
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	U	23	127442
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	U	24	85919
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	U	>24	1818150
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	P	<21	756862
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	P	21	291503
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	P	22	164232
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	P	23	350368
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	P	24	99597
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	P	>24	4613948
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	R	<21	234524
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	R	21	1885467
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	R	22	275825
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	R	23	158026
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	R	24	380782
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	R	>24	1756767
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	H	<21	17736
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	H	21	5172
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	H	22	5377
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	H	23	7550
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	H	24	5613
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	H	>24	122704
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	N	<21	137335
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	N	21	77599
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	N	22	100434
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	N	23	153714
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	N	24	155455
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_1.bam	N	>24	3452883
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	U	<21	262958
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	U	21	628288
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	U	22	353890
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	U	23	131085
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	U	24	86828
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	U	>24	1759934
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	P	<21	750059
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	P	21	290504
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	P	22	165879
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	P	23	350077
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	P	24	102396
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	P	>24	4530250
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	R	<21	233590
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	R	21	1872646
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	R	22	272732
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	R	23	154979
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	R	24	384561
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	R	>24	1600232
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	H	<21	17894
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	H	21	5150
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	H	22	5435
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	H	23	7695
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	H	24	5723
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	H	>24	139030
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	N	<21	126609
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	N	21	74870
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	N	22	91019
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	N	23	150293
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	N	24	143040
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-53-S1-TP2.flexbar_trim.25bp_2.bam	N	>24	3783962
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	U	<21	381502
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	U	21	632125
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	U	22	245803
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	U	23	150294
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	U	24	125977
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	U	>24	1176833
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	P	<21	1382003
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	P	21	363357
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	P	22	265590
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	P	23	585546
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	P	24	129885
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	P	>24	3913940
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	R	<21	349250
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	R	21	1133895
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	R	22	298122
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	R	23	346986
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	R	24	559591
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	R	>24	1610168
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	H	<21	31232
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	H	21	7032
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	H	22	8012
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	H	23	8499
