Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3109635	3110261	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g704.t1	627
Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3110758	3111213	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g705.t1	456
Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3119984	3124838	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g25402.t1	4855
Pocillopora_meandrina_HIv1___Sc0000033	3090017	3130783	Pocillopora_meandrina_HIv1___Sc0000033	AUGUSTUS	transcript	3095136	3097574	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g702.t1	2439
Pocillopora_meandrina_HIv1___Sc0000036	83954	91693	Pocillopora_meandrina_HIv1___Sc0000036	AUGUSTUS	transcript	85135	86761	.	-	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g17090.t1	1627
Pocillopora_meandrina_HIv1___Sc0000036	83954	91693	Pocillopora_meandrina_HIv1___Sc0000036	AUGUSTUS	transcript	89354	97087	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g2865.t1	2340
Pocillopora_meandrina_HIv1___Sc0000041	1438223	1442910	Pocillopora_meandrina_HIv1___Sc0000041	AUGUSTUS	transcript	1439100	1446216	.	+	.	ID=Pocillopora_meandrina_HIv1___RNAseq.g25330.t1c	3811
Pocillopora_meandrina_HIv1___Sc0000042	112948	117579	Pocillopora_meandrina_HIv1___Sc0000042	AUGUSTUS	transcript	108110	119024	.	-	.	ID=Pocillopora_meandrina_HIv1___TS.g9339.t2	4631
Pocillopora_meandrina_HIv1___Sc0000043	1687373	1694015	Pocillopora_meandrina_HIv1___Sc0000043	AUGUSTUS	transcript	1688357	1694669	.	-	.	ID=Pocillopora_meandrina_HIv1___TS.g18528.t1	5659
Pocillopora_meandrina_HIv1___Sc0000044	1619069	1623869	Pocillopora_meandrina_HIv1___Sc0000044	AUGUSTUS	transcript	1622845	1623351	.	+	.	ID=Pocillopora_meandrina_HIv1___TS.g8824.t1	507
