readfile	mapping_type	read_length	count
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	21	5168
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	22	5433
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	23	7680
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	24	5695
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	>24	55877
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	<21	125419
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	21	72541
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	22	90665
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	23	148176
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	24	143384
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-53-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	>24	3226048
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	<21	391750
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	21	630808
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	22	244241
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	23	149100
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	24	124118
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	U	>24	840865
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	<21	1401591
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	21	362931
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	22	267289
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	23	589640
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	24	132509
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	P	>24	2840469
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	<21	349350
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	21	1124006
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	22	291204
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	23	336855
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	24	556582
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	R	>24	1030293
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	<21	31951
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	21	6954
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	22	7974
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	23	8443
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	24	7082
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	H	>24	39017
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	<21	185435
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	21	81495
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	22	91342
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	23	111542
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	24	112696
/home/shared/8TB_HDD_01/sam/gitrepos/deep-dive/F-Pmea/output/13.2-Pmea-sRNAseq-ShortStack-31bp-fastp-merged/ShortStack_out/sRNA-POC-57-S1-TP2-fastp-adapters-polyG-31bp-merged.bam	N	>24	1788954
