JAAVTL010005017.1 	 1897
JAAVTL010005018.1 	 1897
JAAVTL010005019.1 	 1896
JAAVTL010005020.1 	 1896
JAAVTL010005021.1 	 1896
JAAVTL010005022.1 	 1895
JAAVTL010005023.1 	 1895
JAAVTL010005024.1 	 1895
JAAVTL010005025.1 	 1895
JAAVTL010005026.1 	 1894
JAAVTL010005027.1 	 1893
JAAVTL010005028.1 	 1893
JAAVTL010005029.1 	 1892
JAAVTL010005030.1 	 1892
JAAVTL010005031.1 	 1892
JAAVTL010005032.1 	 1891
JAAVTL010005033.1 	 1890
JAAVTL010005034.1 	 1889
JAAVTL010005035.1 	 1889
JAAVTL010005036.1 	 1889
JAAVTL010005037.1 	 1889
JAAVTL010005038.1 	 1889
JAAVTL010005039.1 	 1889
JAAVTL010005040.1 	 1889
JAAVTL010005041.1 	 1888
JAAVTL010005042.1 	 1888
JAAVTL010005043.1 	 1888
JAAVTL010005044.1 	 1888
JAAVTL010005045.1 	 1888
JAAVTL010005046.1 	 1888
JAAVTL010005047.1 	 1887
JAAVTL010005048.1 	 1887
JAAVTL010005049.1 	 1886
JAAVTL010005050.1 	 1885
JAAVTL010005051.1 	 1885
JAAVTL010005052.1 	 1885
JAAVTL010005053.1 	 1884
JAAVTL010005054.1 	 1884
JAAVTL010005055.1 	 1884
JAAVTL010005056.1 	 1883
JAAVTL010005057.1 	 1883
JAAVTL010005058.1 	 1882
JAAVTL010005059.1 	 1882
JAAVTL010005060.1 	 1882
JAAVTL010005061.1 	 1880
JAAVTL010005062.1 	 1878
JAAVTL010005063.1 	 1878
JAAVTL010005064.1 	 1878
JAAVTL010005065.1 	 1877
JAAVTL010005066.1 	 1877
JAAVTL010005067.1 	 1877
JAAVTL010005068.1 	 1877
JAAVTL010005069.1 	 1877
JAAVTL010005070.1 	 1876
JAAVTL010005071.1 	 1876
JAAVTL010005072.1 	 1876
JAAVTL010005073.1 	 1875
JAAVTL010005074.1 	 1875
JAAVTL010005075.1 	 1874
JAAVTL010005076.1 	 1874
JAAVTL010005077.1 	 1873
JAAVTL010005078.1 	 1873
JAAVTL010005079.1 	 1872
JAAVTL010005080.1 	 1872
JAAVTL010005081.1 	 1870
JAAVTL010005082.1 	 1870
JAAVTL010005083.1 	 1870
JAAVTL010005084.1 	 1869
JAAVTL010005085.1 	 1869
JAAVTL010005086.1 	 1869
JAAVTL010005087.1 	 1869
JAAVTL010005088.1 	 1868
JAAVTL010005089.1 	 1868
JAAVTL010005090.1 	 1868
JAAVTL010005091.1 	 1867
JAAVTL010005092.1 	 1866
JAAVTL010005093.1 	 1866
JAAVTL010005094.1 	 1866
JAAVTL010005095.1 	 1865
JAAVTL010005096.1 	 1865
JAAVTL010005097.1 	 1864
JAAVTL010005098.1 	 1864
JAAVTL010005099.1 	 1863
JAAVTL010005100.1 	 1863
JAAVTL010005101.1 	 1862
JAAVTL010005102.1 	 1861
JAAVTL010005103.1 	 1860
JAAVTL010005104.1 	 1859
JAAVTL010005105.1 	 1859
JAAVTL010005106.1 	 1859
JAAVTL010005107.1 	 1859
JAAVTL010005108.1 	 1858
JAAVTL010005109.1 	 1857
JAAVTL010005110.1 	 1857
JAAVTL010005111.1 	 1856
JAAVTL010005112.1 	 1856
JAAVTL010005113.1 	 1856
JAAVTL010005114.1 	 1856
JAAVTL010005115.1 	 1854
JAAVTL010005116.1 	 1854
JAAVTL010005117.1 	 1854
JAAVTL010005118.1 	 1854
JAAVTL010005119.1 	 1853
JAAVTL010005120.1 	 1852
JAAVTL010005121.1 	 1851
JAAVTL010005122.1 	 1850
JAAVTL010005123.1 	 1850
JAAVTL010005124.1 	 1850
JAAVTL010005125.1 	 1849
JAAVTL010005126.1 	 1849
JAAVTL010005127.1 	 1848
JAAVTL010005128.1 	 1848
JAAVTL010005129.1 	 1848
JAAVTL010005130.1 	 1847
JAAVTL010005131.1 	 1846
JAAVTL010005132.1 	 1846
JAAVTL010005133.1 	 1846
JAAVTL010005134.1 	 1846
JAAVTL010005135.1 	 1843
JAAVTL010005136.1 	 1843
JAAVTL010005137.1 	 1842
JAAVTL010005138.1 	 1842
JAAVTL010005139.1 	 1841
JAAVTL010005140.1 	 1841
JAAVTL010005141.1 	 1841
JAAVTL010005142.1 	 1841
JAAVTL010005143.1 	 1840
JAAVTL010005144.1 	 1840
JAAVTL010005145.1 	 1840
JAAVTL010005146.1 	 1839
JAAVTL010005147.1 	 1839
JAAVTL010005148.1 	 1838
JAAVTL010005149.1 	 1837
JAAVTL010005150.1 	 1837
JAAVTL010005151.1 	 1837
JAAVTL010005152.1 	 1837
JAAVTL010005153.1 	 1837
JAAVTL010005154.1 	 1836
JAAVTL010005155.1 	 1836
JAAVTL010005156.1 	 1836
JAAVTL010005157.1 	 1836
JAAVTL010005158.1 	 1835
JAAVTL010005159.1 	 1835
JAAVTL010005160.1 	 1834
JAAVTL010005161.1 	 1834
JAAVTL010005162.1 	 1834
JAAVTL010005163.1 	 1834
JAAVTL010005164.1 	 1834
JAAVTL010005165.1 	 1833
JAAVTL010005166.1 	 1832
JAAVTL010005167.1 	 1832
JAAVTL010005168.1 	 1832
JAAVTL010005169.1 	 1831
JAAVTL010005170.1 	 1830
JAAVTL010005171.1 	 1830
JAAVTL010005172.1 	 1829
JAAVTL010005173.1 	 1829
JAAVTL010005174.1 	 1829
JAAVTL010005175.1 	 1828
JAAVTL010005176.1 	 1827
JAAVTL010005177.1 	 1827
JAAVTL010005178.1 	 1827
JAAVTL010005179.1 	 1826
JAAVTL010005180.1 	 1826
JAAVTL010005181.1 	 1826
JAAVTL010005182.1 	 1826
JAAVTL010005183.1 	 1825
JAAVTL010005184.1 	 1825
JAAVTL010005185.1 	 1825
JAAVTL010005186.1 	 1824
JAAVTL010005187.1 	 1824
JAAVTL010005188.1 	 1823
JAAVTL010005189.1 	 1822
JAAVTL010005190.1 	 1822
JAAVTL010005191.1 	 1822
JAAVTL010005192.1 	 1821
JAAVTL010005193.1 	 1821
JAAVTL010005194.1 	 1821
JAAVTL010005195.1 	 1821
JAAVTL010005196.1 	 1820
JAAVTL010005197.1 	 1819
JAAVTL010005198.1 	 1819
JAAVTL010005199.1 	 1818
JAAVTL010005200.1 	 1818
JAAVTL010005201.1 	 1817
JAAVTL010005202.1 	 1816
JAAVTL010005203.1 	 1816
JAAVTL010005204.1 	 1816
JAAVTL010005205.1 	 1816
JAAVTL010005206.1 	 1815
JAAVTL010005207.1 	 1814
JAAVTL010005208.1 	 1814
JAAVTL010005209.1 	 1814
JAAVTL010005210.1 	 1814
JAAVTL010005211.1 	 1813
JAAVTL010005212.1 	 1812
JAAVTL010005213.1 	 1812
JAAVTL010005214.1 	 1812
JAAVTL010005215.1 	 1812
JAAVTL010005216.1 	 1812
JAAVTL010005217.1 	 1811
JAAVTL010005218.1 	 1811
JAAVTL010005219.1 	 1809
JAAVTL010005220.1 	 1809
JAAVTL010005221.1 	 1809
JAAVTL010005222.1 	 1809
JAAVTL010005223.1 	 1809
JAAVTL010005224.1 	 1807
JAAVTL010005225.1 	 1806
JAAVTL010005226.1 	 1805
JAAVTL010005227.1 	 1805
JAAVTL010005228.1 	 1805
JAAVTL010005229.1 	 1804
JAAVTL010005230.1 	 1804
JAAVTL010005231.1 	 1804
JAAVTL010005232.1 	 1803
JAAVTL010005233.1 	 1803
JAAVTL010005234.1 	 1803
JAAVTL010005235.1 	 1803
JAAVTL010005236.1 	 1802
JAAVTL010005237.1 	 1802
JAAVTL010005238.1 	 1802
JAAVTL010005239.1 	 1801
JAAVTL010005240.1 	 1800
JAAVTL010005241.1 	 1797
JAAVTL010005242.1 	 1797
JAAVTL010005243.1 	 1797
JAAVTL010005244.1 	 1796
JAAVTL010005245.1 	 1796
JAAVTL010005246.1 	 1796
JAAVTL010005247.1 	 1795
JAAVTL010005248.1 	 1795
JAAVTL010005249.1 	 1795
JAAVTL010005250.1 	 1795
JAAVTL010005251.1 	 1794
JAAVTL010005252.1 	 1794
JAAVTL010005253.1 	 1794
JAAVTL010005254.1 	 1794
JAAVTL010005255.1 	 1793
JAAVTL010005256.1 	 1792
JAAVTL010005257.1 	 1792
JAAVTL010005258.1 	 1792
JAAVTL010005259.1 	 1791
JAAVTL010005260.1 	 1791
JAAVTL010005261.1 	 1791
JAAVTL010005262.1 	 1791
JAAVTL010005263.1 	 1790
JAAVTL010005264.1 	 1790
JAAVTL010005265.1 	 1790
JAAVTL010005266.1 	 1789
JAAVTL010005267.1 	 1789
JAAVTL010005268.1 	 1788
JAAVTL010005269.1 	 1788
JAAVTL010005270.1 	 1786
JAAVTL010005271.1 	 1786
JAAVTL010005272.1 	 1785
JAAVTL010005273.1 	 1783
JAAVTL010005274.1 	 1781
JAAVTL010005275.1 	 1781
JAAVTL010005276.1 	 1781
JAAVTL010005277.1 	 1779
JAAVTL010005278.1 	 1779
JAAVTL010005279.1 	 1778
JAAVTL010005280.1 	 1778
JAAVTL010005281.1 	 1778
JAAVTL010005282.1 	 1777
JAAVTL010005283.1 	 1777
JAAVTL010005284.1 	 1776
JAAVTL010005285.1 	 1775
JAAVTL010005286.1 	 1775
JAAVTL010005287.1 	 1775
JAAVTL010005288.1 	 1774
JAAVTL010005289.1 	 1774
JAAVTL010005290.1 	 1773
JAAVTL010005291.1 	 1770
JAAVTL010005292.1 	 1769
JAAVTL010005293.1 	 1768
JAAVTL010005294.1 	 1768
JAAVTL010005295.1 	 1767
JAAVTL010005296.1 	 1767
JAAVTL010005297.1 	 1767
JAAVTL010005298.1 	 1767
JAAVTL010005299.1 	 1766
JAAVTL010005300.1 	 1765
JAAVTL010005301.1 	 1764
JAAVTL010005302.1 	 1764
JAAVTL010005303.1 	 1764
JAAVTL010005304.1 	 1763
JAAVTL010005305.1 	 1763
JAAVTL010005306.1 	 1763
JAAVTL010005307.1 	 1763
JAAVTL010005308.1 	 1763
JAAVTL010005309.1 	 1762
JAAVTL010005310.1 	 1761
JAAVTL010005311.1 	 1761
JAAVTL010005312.1 	 1760
JAAVTL010005313.1 	 1760
JAAVTL010005314.1 	 1759
JAAVTL010005315.1 	 1759
JAAVTL010005316.1 	 1758
JAAVTL010005317.1 	 1758
JAAVTL010005318.1 	 1756
JAAVTL010005319.1 	 1756
JAAVTL010005320.1 	 1756
JAAVTL010005321.1 	 1755
JAAVTL010005322.1 	 1755
JAAVTL010005323.1 	 1754
JAAVTL010005324.1 	 1753
JAAVTL010005325.1 	 1753
JAAVTL010005326.1 	 1753
JAAVTL010005327.1 	 1752
JAAVTL010005328.1 	 1752
JAAVTL010005329.1 	 1752
JAAVTL010005330.1 	 1752
JAAVTL010005331.1 	 1751
JAAVTL010005332.1 	 1751
JAAVTL010005333.1 	 1750
JAAVTL010005334.1 	 1750
JAAVTL010005335.1 	 1750
JAAVTL010005336.1 	 1748
JAAVTL010005337.1 	 1748
JAAVTL010005338.1 	 1747
JAAVTL010005339.1 	 1746
JAAVTL010005340.1 	 1746
JAAVTL010005341.1 	 1746
JAAVTL010005342.1 	 1746
JAAVTL010005343.1 	 1745
JAAVTL010005344.1 	 1745
JAAVTL010005345.1 	 1745
JAAVTL010005346.1 	 1745
JAAVTL010005347.1 	 1744
JAAVTL010005348.1 	 1744
JAAVTL010005349.1 	 1744
JAAVTL010005350.1 	 1743
JAAVTL010005351.1 	 1743
JAAVTL010005352.1 	 1743
JAAVTL010005353.1 	 1743
JAAVTL010005354.1 	 1742
JAAVTL010005355.1 	 1741
JAAVTL010005356.1 	 1740
JAAVTL010005357.1 	 1740
JAAVTL010005358.1 	 1739
JAAVTL010005359.1 	 1739
JAAVTL010005360.1 	 1737
JAAVTL010005361.1 	 1737
JAAVTL010005362.1 	 1737
JAAVTL010005363.1 	 1736
JAAVTL010005364.1 	 1736
JAAVTL010005365.1 	 1736
JAAVTL010005366.1 	 1735
JAAVTL010005367.1 	 1734
JAAVTL010005368.1 	 1734
JAAVTL010005369.1 	 1733
JAAVTL010005370.1 	 1733
JAAVTL010005371.1 	 1733
JAAVTL010005372.1 	 1733
JAAVTL010005373.1 	 1732
JAAVTL010005374.1 	 1732
JAAVTL010005375.1 	 1732
JAAVTL010005376.1 	 1732
JAAVTL010005377.1 	 1732
JAAVTL010005378.1 	 1732
JAAVTL010005379.1 	 1732
JAAVTL010005380.1 	 1731
JAAVTL010005381.1 	 1731
JAAVTL010005382.1 	 1731
JAAVTL010005383.1 	 1731
JAAVTL010005384.1 	 1731
JAAVTL010005385.1 	 1731
JAAVTL010005386.1 	 1730
JAAVTL010005387.1 	 1729
JAAVTL010005388.1 	 1729
JAAVTL010005389.1 	 1729
JAAVTL010005390.1 	 1729
JAAVTL010005391.1 	 1728
JAAVTL010005392.1 	 1728
JAAVTL010005393.1 	 1728
JAAVTL010005394.1 	 1728
JAAVTL010005395.1 	 1728
JAAVTL010005396.1 	 1727
JAAVTL010005397.1 	 1727
JAAVTL010005398.1 	 1726
JAAVTL010005399.1 	 1726
JAAVTL010005400.1 	 1725
JAAVTL010005401.1 	 1725
JAAVTL010005402.1 	 1724
JAAVTL010005403.1 	 1724
JAAVTL010005404.1 	 1724
JAAVTL010005405.1 	 1724
JAAVTL010005406.1 	 1723
JAAVTL010005407.1 	 1723
JAAVTL010005408.1 	 1720
JAAVTL010005409.1 	 1719
JAAVTL010005410.1 	 1719
JAAVTL010005411.1 	 1719
JAAVTL010005412.1 	 1717
JAAVTL010005413.1 	 1717
JAAVTL010005414.1 	 1717
JAAVTL010005415.1 	 1716
JAAVTL010005416.1 	 1716
JAAVTL010005417.1 	 1715
JAAVTL010005418.1 	 1715
JAAVTL010005419.1 	 1715
JAAVTL010005420.1 	 1715
JAAVTL010005421.1 	 1715
JAAVTL010005422.1 	 1715
JAAVTL010005423.1 	 1715
JAAVTL010005424.1 	 1714
JAAVTL010005425.1 	 1714
JAAVTL010005426.1 	 1714
JAAVTL010005427.1 	 1714
JAAVTL010005428.1 	 1713
JAAVTL010005429.1 	 1712
JAAVTL010005430.1 	 1712
JAAVTL010005431.1 	 1712
JAAVTL010005432.1 	 1712
JAAVTL010005433.1 	 1712
JAAVTL010005434.1 	 1711
JAAVTL010005435.1 	 1711
JAAVTL010005436.1 	 1709
JAAVTL010005437.1 	 1709
JAAVTL010005438.1 	 1708
JAAVTL010005439.1 	 1707
JAAVTL010005440.1 	 1706
JAAVTL010005441.1 	 1706
JAAVTL010005442.1 	 1706
JAAVTL010005443.1 	 1705
JAAVTL010005444.1 	 1705
JAAVTL010005445.1 	 1704
JAAVTL010005446.1 	 1703
JAAVTL010005447.1 	 1703
JAAVTL010005448.1 	 1703
JAAVTL010005449.1 	 1702
JAAVTL010005450.1 	 1702
JAAVTL010005451.1 	 1701
JAAVTL010005452.1 	 1700
JAAVTL010005453.1 	 1699
JAAVTL010005454.1 	 1699
JAAVTL010005455.1 	 1699
JAAVTL010005456.1 	 1699
JAAVTL010005457.1 	 1698
JAAVTL010005458.1 	 1698
JAAVTL010005459.1 	 1698
JAAVTL010005460.1 	 1698
JAAVTL010005461.1 	 1696
JAAVTL010005462.1 	 1696
JAAVTL010005463.1 	 1695
JAAVTL010005464.1 	 1695
JAAVTL010005465.1 	 1694
JAAVTL010005466.1 	 1693
JAAVTL010005467.1 	 1693
JAAVTL010005468.1 	 1692
JAAVTL010005469.1 	 1692
JAAVTL010005470.1 	 1692
JAAVTL010005471.1 	 1691
JAAVTL010005472.1 	 1690
JAAVTL010005473.1 	 1690
JAAVTL010005474.1 	 1690
JAAVTL010005475.1 	 1690
JAAVTL010005476.1 	 1689
JAAVTL010005477.1 	 1688
JAAVTL010005478.1 	 1688
JAAVTL010005479.1 	 1688
JAAVTL010005480.1 	 1687
JAAVTL010005481.1 	 1687
JAAVTL010005482.1 	 1686
JAAVTL010005483.1 	 1686
JAAVTL010005484.1 	 1686
JAAVTL010005485.1 	 1686
JAAVTL010005486.1 	 1685
JAAVTL010005487.1 	 1685
JAAVTL010005488.1 	 1683
JAAVTL010005489.1 	 1684
JAAVTL010005490.1 	 1683
JAAVTL010005491.1 	 1683
JAAVTL010005492.1 	 1682
JAAVTL010005493.1 	 1681
JAAVTL010005494.1 	 1681
JAAVTL010005495.1 	 1679
JAAVTL010005496.1 	 1680
JAAVTL010005497.1 	 1679
JAAVTL010005498.1 	 1678
JAAVTL010005499.1 	 1677
JAAVTL010005500.1 	 1676
JAAVTL010005501.1 	 1675
JAAVTL010005502.1 	 1674
JAAVTL010005503.1 	 1674
JAAVTL010005504.1 	 1674
JAAVTL010005505.1 	 1674
JAAVTL010005506.1 	 1674
JAAVTL010005507.1 	 1673
JAAVTL010005508.1 	 1672
JAAVTL010005509.1 	 1672
JAAVTL010005510.1 	 1672
JAAVTL010005511.1 	 1672
JAAVTL010005512.1 	 1672
JAAVTL010005513.1 	 1671
JAAVTL010005514.1 	 1669
JAAVTL010005515.1 	 1669
JAAVTL010005516.1 	 1668
JAAVTL010005517.1 	 1668
JAAVTL010005518.1 	 1668
JAAVTL010005519.1 	 1668
JAAVTL010005520.1 	 1668
JAAVTL010005521.1 	 1668
JAAVTL010005522.1 	 1667
JAAVTL010005523.1 	 1666
JAAVTL010005524.1 	 1666
JAAVTL010005525.1 	 1666
JAAVTL010005526.1 	 1665
JAAVTL010005527.1 	 1665
JAAVTL010005528.1 	 1665
JAAVTL010005529.1 	 1665
JAAVTL010005530.1 	 1665
JAAVTL010005531.1 	 1665
JAAVTL010005532.1 	 1664
JAAVTL010005533.1 	 1663
JAAVTL010005534.1 	 1662
JAAVTL010005535.1 	 1662
JAAVTL010005536.1 	 1661
JAAVTL010005537.1 	 1660
JAAVTL010005538.1 	 1660
JAAVTL010005539.1 	 1660
JAAVTL010005540.1 	 1659
JAAVTL010005541.1 	 1659
JAAVTL010005542.1 	 1659
JAAVTL010005543.1 	 1659
JAAVTL010005544.1 	 1659
JAAVTL010005545.1 	 1659
JAAVTL010005546.1 	 1658
JAAVTL010005547.1 	 1657
JAAVTL010005548.1 	 1656
JAAVTL010005549.1 	 1656
JAAVTL010005550.1 	 1656
JAAVTL010005551.1 	 1656
JAAVTL010005552.1 	 1656
JAAVTL010005553.1 	 1656
JAAVTL010005554.1 	 1656
JAAVTL010005555.1 	 1654
JAAVTL010005556.1 	 1654
JAAVTL010005557.1 	 1654
JAAVTL010005558.1 	 1654
JAAVTL010005559.1 	 1653
JAAVTL010005560.1 	 1653
JAAVTL010005561.1 	 1653
JAAVTL010005562.1 	 1652
JAAVTL010005563.1 	 1652
JAAVTL010005564.1 	 1651
JAAVTL010005565.1 	 1650
JAAVTL010005566.1 	 1650
JAAVTL010005567.1 	 1650
JAAVTL010005568.1 	 1649
JAAVTL010005569.1 	 1649
JAAVTL010005570.1 	 1649
JAAVTL010005571.1 	 1648
JAAVTL010005572.1 	 1648
JAAVTL010005573.1 	 1648
JAAVTL010005574.1 	 1647
JAAVTL010005575.1 	 1647
JAAVTL010005576.1 	 1645
JAAVTL010005577.1 	 1645
JAAVTL010005578.1 	 1644
JAAVTL010005579.1 	 1644
JAAVTL010005580.1 	 1643
JAAVTL010005581.1 	 1643
JAAVTL010005582.1 	 1643
JAAVTL010005583.1 	 1642
JAAVTL010005584.1 	 1642
JAAVTL010005585.1 	 1641
JAAVTL010005586.1 	 1641
JAAVTL010005587.1 	 1640
JAAVTL010005588.1 	 1640
JAAVTL010005589.1 	 1639
JAAVTL010005590.1 	 1639
JAAVTL010005591.1 	 1639
JAAVTL010005592.1 	 1639
JAAVTL010005593.1 	 1639
JAAVTL010005594.1 	 1638
JAAVTL010005595.1 	 1637
JAAVTL010005596.1 	 1637
JAAVTL010005597.1 	 1636
JAAVTL010005598.1 	 1636
JAAVTL010005599.1 	 1635
JAAVTL010005600.1 	 1635
JAAVTL010005601.1 	 1635
JAAVTL010005602.1 	 1635
JAAVTL010005603.1 	 1634
JAAVTL010005604.1 	 1634
JAAVTL010005605.1 	 1633
JAAVTL010005606.1 	 1632
JAAVTL010005607.1 	 1631
JAAVTL010005608.1 	 1631
JAAVTL010005609.1 	 1631
JAAVTL010005610.1 	 1631
JAAVTL010005611.1 	 1631
JAAVTL010005612.1 	 1629
JAAVTL010005613.1 	 1629
JAAVTL010005614.1 	 1629
JAAVTL010005615.1 	 1629
JAAVTL010005616.1 	 1629
JAAVTL010005617.1 	 1628
JAAVTL010005618.1 	 1628
JAAVTL010005619.1 	 1627
JAAVTL010005620.1 	 1627
JAAVTL010005621.1 	 1626
JAAVTL010005622.1 	 1626
JAAVTL010005623.1 	 1624
JAAVTL010005624.1 	 1624
JAAVTL010005625.1 	 1624
JAAVTL010005626.1 	 1624
JAAVTL010005627.1 	 1624
JAAVTL010005628.1 	 1623
JAAVTL010005629.1 	 1623
JAAVTL010005630.1 	 1623
JAAVTL010005631.1 	 1622
JAAVTL010005632.1 	 1622
JAAVTL010005633.1 	 1622
JAAVTL010005634.1 	 1622
JAAVTL010005635.1 	 1621
JAAVTL010005636.1 	 1621
JAAVTL010005637.1 	 1620
JAAVTL010005638.1 	 1620
JAAVTL010005639.1 	 1620
JAAVTL010005640.1 	 1620
JAAVTL010005641.1 	 1620
JAAVTL010005642.1 	 1619
JAAVTL010005643.1 	 1619
JAAVTL010005644.1 	 1619
JAAVTL010005645.1 	 1619
JAAVTL010005646.1 	 1618
JAAVTL010005647.1 	 1618
JAAVTL010005648.1 	 1618
JAAVTL010005649.1 	 1617
JAAVTL010005650.1 	 1617
JAAVTL010005651.1 	 1617
JAAVTL010005652.1 	 1617
JAAVTL010005653.1 	 1616
JAAVTL010005654.1 	 1615
JAAVTL010005655.1 	 1615
JAAVTL010005656.1 	 1615
JAAVTL010005657.1 	 1614
JAAVTL010005658.1 	 1613
JAAVTL010005659.1 	 1613
JAAVTL010005660.1 	 1613
JAAVTL010005661.1 	 1613
JAAVTL010005662.1 	 1612
JAAVTL010005663.1 	 1612
JAAVTL010005664.1 	 1612
JAAVTL010005665.1 	 1612
JAAVTL010005666.1 	 1612
JAAVTL010005667.1 	 1611
JAAVTL010005668.1 	 1610
JAAVTL010005669.1 	 1609
JAAVTL010005670.1 	 1608
JAAVTL010005671.1 	 1608
JAAVTL010005672.1 	 1608
JAAVTL010005673.1 	 1607
JAAVTL010005674.1 	 1607
JAAVTL010005675.1 	 1606
JAAVTL010005676.1 	 1606
JAAVTL010005677.1 	 1606
JAAVTL010005678.1 	 1606
JAAVTL010005679.1 	 1606
JAAVTL010005680.1 	 1605
JAAVTL010005681.1 	 1605
JAAVTL010005682.1 	 1605
JAAVTL010005683.1 	 1604
JAAVTL010005684.1 	 1604
JAAVTL010005685.1 	 1604
JAAVTL010005686.1 	 1603
JAAVTL010005687.1 	 1603
JAAVTL010005688.1 	 1603
JAAVTL010005689.1 	 1602
JAAVTL010005690.1 	 1602
JAAVTL010005691.1 	 1602
JAAVTL010005692.1 	 1602
JAAVTL010005693.1 	 1601
JAAVTL010005694.1 	 1601
JAAVTL010005695.1 	 1601
JAAVTL010005696.1 	 1601
JAAVTL010005697.1 	 1600
JAAVTL010005698.1 	 1600
JAAVTL010005699.1 	 1600
JAAVTL010005700.1 	 1599
JAAVTL010005701.1 	 1599
JAAVTL010005702.1 	 1599
JAAVTL010005703.1 	 1598
JAAVTL010005704.1 	 1598
JAAVTL010005705.1 	 1598
JAAVTL010005706.1 	 1598
JAAVTL010005707.1 	 1597
JAAVTL010005708.1 	 1596
JAAVTL010005709.1 	 1595
JAAVTL010005710.1 	 1595
JAAVTL010005711.1 	 1594
JAAVTL010005712.1 	 1594
JAAVTL010005713.1 	 1594
JAAVTL010005714.1 	 1593
JAAVTL010005715.1 	 1593
JAAVTL010005716.1 	 1593
JAAVTL010005717.1 	 1593
JAAVTL010005718.1 	 1593
JAAVTL010005719.1 	 1592
JAAVTL010005720.1 	 1592
JAAVTL010005721.1 	 1592
JAAVTL010005722.1 	 1592
JAAVTL010005723.1 	 1592
JAAVTL010005724.1 	 1592
JAAVTL010005725.1 	 1591
JAAVTL010005726.1 	 1591
JAAVTL010005727.1 	 1591
JAAVTL010005728.1 	 1591
JAAVTL010005729.1 	 1591
JAAVTL010005730.1 	 1591
JAAVTL010005731.1 	 1590
JAAVTL010005732.1 	 1590
JAAVTL010005733.1 	 1590
JAAVTL010005734.1 	 1590
JAAVTL010005735.1 	 1589
JAAVTL010005736.1 	 1589
JAAVTL010005737.1 	 1588
JAAVTL010005738.1 	 1588
JAAVTL010005739.1 	 1588
JAAVTL010005740.1 	 1587
JAAVTL010005741.1 	 1587
JAAVTL010005742.1 	 1587
JAAVTL010005743.1 	 1587
JAAVTL010005744.1 	 1586
JAAVTL010005745.1 	 1586
JAAVTL010005746.1 	 1586
JAAVTL010005747.1 	 1586
JAAVTL010005748.1 	 1585
JAAVTL010005749.1 	 1585
JAAVTL010005750.1 	 1585
JAAVTL010005751.1 	 1584
JAAVTL010005752.1 	 1583
JAAVTL010005753.1 	 1583
JAAVTL010005754.1 	 1583
JAAVTL010005755.1 	 1583
JAAVTL010005756.1 	 1582
JAAVTL010005757.1 	 1582
JAAVTL010005758.1 	 1582
JAAVTL010005759.1 	 1581
JAAVTL010005760.1 	 1580
JAAVTL010005761.1 	 1579
JAAVTL010005762.1 	 1578
JAAVTL010005763.1 	 1578
JAAVTL010005764.1 	 1578
JAAVTL010005765.1 	 1578
JAAVTL010005766.1 	 1577
JAAVTL010005767.1 	 1577
JAAVTL010005768.1 	 1577
JAAVTL010005769.1 	 1577
JAAVTL010005770.1 	 1577
JAAVTL010005771.1 	 1576
JAAVTL010005772.1 	 1575
JAAVTL010005773.1 	 1575
JAAVTL010005774.1 	 1575
JAAVTL010005775.1 	 1575
JAAVTL010005776.1 	 1575
JAAVTL010005777.1 	 1575
JAAVTL010005778.1 	 1575
JAAVTL010005779.1 	 1573
JAAVTL010005780.1 	 1573
JAAVTL010005781.1 	 1572
JAAVTL010005782.1 	 1572
JAAVTL010005783.1 	 1572
JAAVTL010005784.1 	 1572
JAAVTL010005785.1 	 1572
JAAVTL010005786.1 	 1571
JAAVTL010005787.1 	 1570
JAAVTL010005788.1 	 1571
JAAVTL010005789.1 	 1571
JAAVTL010005790.1 	 1571
JAAVTL010005791.1 	 1570
JAAVTL010005792.1 	 1570
JAAVTL010005793.1 	 1569
JAAVTL010005794.1 	 1569
JAAVTL010005795.1 	 1569
JAAVTL010005796.1 	 1569
JAAVTL010005797.1 	 1568
JAAVTL010005798.1 	 1568
JAAVTL010005799.1 	 1568
JAAVTL010005800.1 	 1568
JAAVTL010005801.1 	 1568
JAAVTL010005802.1 	 1568
JAAVTL010005803.1 	 1568
JAAVTL010005804.1 	 1568
JAAVTL010005805.1 	 1566
JAAVTL010005806.1 	 1567
JAAVTL010005807.1 	 1567
JAAVTL010005808.1 	 1566
JAAVTL010005809.1 	 1565
JAAVTL010005810.1 	 1565
JAAVTL010005811.1 	 1565
JAAVTL010005812.1 	 1564
JAAVTL010005813.1 	 1563
JAAVTL010005814.1 	 1563
JAAVTL010005815.1 	 1563
JAAVTL010005816.1 	 1562
JAAVTL010005817.1 	 1562
JAAVTL010005818.1 	 1562
JAAVTL010005819.1 	 1562
JAAVTL010005820.1 	 1562
JAAVTL010005821.1 	 1560
JAAVTL010005822.1 	 1560
JAAVTL010005823.1 	 1560
JAAVTL010005824.1 	 1559
JAAVTL010005825.1 	 1558
JAAVTL010005826.1 	 1557
JAAVTL010005827.1 	 1557
JAAVTL010005828.1 	 1557
JAAVTL010005829.1 	 1556
JAAVTL010005830.1 	 1555
JAAVTL010005831.1 	 1555
JAAVTL010005832.1 	 1555
JAAVTL010005833.1 	 1555
JAAVTL010005834.1 	 1555
JAAVTL010005835.1 	 1555
JAAVTL010005836.1 	 1554
JAAVTL010005837.1 	 1554
JAAVTL010005838.1 	 1554
JAAVTL010005839.1 	 1554
